outcome,sen,etype,dno,sab,year,partyt
w,1,g,28.0,VA,1995,r
w,1,g,29.0,VA,1995,d
w,1,g,30.0,VA,1995,d
w,1,g,31.0,VA,1995,d
w,1,g,32.0,VA,1995,d
w,1,g,33.0,VA,1995,d
w,1,g,34.0,VA,1995,r
w,1,g,35.0,VA,1995,d
w,1,g,36.0,VA,1995,d
w,1,g,37.0,VA,1995,r
w,1,g,38.0,VA,1995,d
w,1,g,39.0,VA,1995,d
w,1,g,40.0,VA,1995,r
w,1,g,,AK,1996,r
w,1,g,,AK,1996,d
w,1,g,,AK,1996,r
w,1,g,,AK,1996,r
w,1,g,,AK,1996,r
w,1,g,,AK,1996,r
w,1,g,,AK,1996,r
w,1,g,,AK,1996,r
w,1,g,,AK,1996,r
w,1,g,,AK,1996,d
w,1,g,1.0,AZ,1996,r
w,1,g,2.0,AZ,1996,r
w,1,g,3.0,AZ,1996,d
w,1,g,4.0,AZ,1996,d
w,1,g,5.0,AZ,1996,r
w,1,g,6.0,AZ,1996,r
w,1,g,7.0,AZ,1996,d
w,1,g,8.0,AZ,1996,d
w,1,g,9.0,AZ,1996,r
w,1,g,10.0,AZ,1996,d
w,1,g,11.0,AZ,1996,d
w,1,g,12.0,AZ,1996,r
w,1,g,13.0,AZ,1996,d
w,1,g,14.0,AZ,1996,d
w,1,g,15.0,AZ,1996,r
w,1,g,16.0,AZ,1996,r
w,1,g,17.0,AZ,1996,r
w,1,g,18.0,AZ,1996,r
w,1,g,19.0,AZ,1996,r
w,1,g,20.0,AZ,1996,d
w,1,g,21.0,AZ,1996,r
w,1,g,22.0,AZ,1996,d
w,1,g,23.0,AZ,1996,d
w,1,g,24.0,AZ,1996,r
w,1,g,25.0,AZ,1996,d
w,1,g,26.0,AZ,1996,r
w,1,g,27.0,AZ,1996,r
w,1,g,28.0,AZ,1996,r
w,1,g,29.0,AZ,1996,r
w,1,g,30.0,AZ,1996,r
w,1,g,1.0,AR,1996,d
w,1,g,3.0,AR,1996,d
w,1,g,4.0,AR,1996,d
w,1,g,5.0,AR,1996,d
w,1,g,6.0,AR,1996,d
w,1,g,8.0,AR,1996,d
w,1,g,9.0,AR,1996,d
w,1,g,10.0,AR,1996,d
w,1,g,12.0,AR,1996,d
w,1,g,13.0,AR,1996,d
w,1,g,15.0,AR,1996,d
w,1,g,20.0,AR,1996,d
w,1,g,22.0,AR,1996,d
w,1,g,25.0,AR,1996,d
w,1,g,27.0,AR,1996,d
w,1,g,28.0,AR,1996,d
w,1,g,29.0,AR,1996,d
w,1,g,1.0,CA,1996,r
w,1,g,3.0,CA,1996,d
w,1,g,5.0,CA,1996,d
w,1,g,7.0,CA,1996,r
w,1,g,9.0,CA,1996,d
w,1,g,11.0,CA,1996,d
w,1,g,13.0,CA,1996,d
w,1,g,15.0,CA,1996,r
w,1,g,17.0,CA,1996,r
w,1,g,19.0,CA,1996,r
w,1,g,21.0,CA,1996,d
w,1,g,23.0,CA,1996,d
w,1,g,25.0,CA,1996,d
w,1,g,27.0,CA,1996,d
w,1,g,29.0,CA,1996,r
w,1,g,31.0,CA,1996,r
w,1,g,33.0,CA,1996,r
w,1,g,35.0,CA,1996,r
w,1,g,37.0,CA,1996,r
w,1,g,39.0,CA,1996,d
w,1,g,4.0,CO,1996,r
w,1,g,8.0,CO,1996,r
w,1,g,10.0,CO,1996,r
w,1,g,12.0,CO,1996,r
w,1,g,14.0,CO,1996,d
w,1,g,17.0,CO,1996,d
w,1,g,18.0,CO,1996,d
w,1,g,19.0,CO,1996,r
w,1,g,21.0,CO,1996,d
w,1,g,23.0,CO,1996,r
w,1,g,25.0,CO,1996,d
w,1,g,26.0,CO,1996,r
w,1,g,27.0,CO,1996,r
w,1,g,28.0,CO,1996,r
w,1,g,29.0,CO,1996,d
w,1,g,31.0,CO,1996,d
w,1,g,33.0,CO,1996,d
w,1,gs,34.0,CO,1996,d
w,1,g,35.0,CO,1996,r
w,1,g,1.0,CT,1996,d
w,1,g,2.0,CT,1996,d
w,1,g,3.0,CT,1996,d
w,1,g,4.0,CT,1996,d
w,1,g,5.0,CT,1996,d
w,1,g,6.0,CT,1996,d
w,1,g,7.0,CT,1996,r
w,1,g,8.0,CT,1996,r
w,1,g,9.0,CT,1996,d
w,1,g,10.0,CT,1996,d
w,1,g,11.0,CT,1996,d
w,1,g,12.0,CT,1996,r
w,1,g,13.0,CT,1996,d
w,1,g,14.0,CT,1996,r
w,1,g,15.0,CT,1996,r
w,1,g,16.0,CT,1996,r
w,1,g,17.0,CT,1996,d
w,1,g,17.0,CT,1996,d
w,1,g,18.0,CT,1996,r
w,1,g,18.0,CT,1996,r
w,1,g,19.0,CT,1996,d
w,1,g,20.0,CT,1996,d
w,1,g,21.0,CT,1996,r
w,1,g,22.0,CT,1996,r
w,1,g,23.0,CT,1996,d
w,1,g,24.0,CT,1996,r
w,1,g,24.0,CT,1996,r
w,1,g,25.0,CT,1996,r
w,1,g,26.0,CT,1996,r
w,1,g,27.0,CT,1996,d
w,1,g,28.0,CT,1996,r
w,1,g,29.0,CT,1996,d
w,1,g,30.0,CT,1996,r
w,1,g,31.0,CT,1996,d
w,1,g,32.0,CT,1996,r
w,1,g,33.0,CT,1996,d
w,1,g,34.0,CT,1996,d
w,1,g,35.0,CT,1996,r
w,1,g,36.0,CT,1996,r
w,1,g,1.0,DE,1996,d
w,1,g,5.0,DE,1996,r
w,1,g,7.0,DE,1996,d
w,1,g,8.0,DE,1996,d
w,1,g,9.0,DE,1996,d
w,1,g,12.0,DE,1996,r
w,1,g,13.0,DE,1996,d
w,1,g,14.0,DE,1996,d
w,1,g,15.0,DE,1996,d
w,1,g,19.0,DE,1996,d
w,1,g,20.0,DE,1996,d
w,1,g,1.0,FL,1996,r
w,1,g,3.0,FL,1996,d
w,1,g,5.0,FL,1996,r
w,1,g,7.0,FL,1996,r
w,1,g,9.0,FL,1996,r
w,1,g,11.0,FL,1996,r
w,1,g,13.0,FL,1996,r
w,1,g,15.0,FL,1996,d
w,1,g,17.0,FL,1996,d
w,1,g,19.0,FL,1996,r
w,1,g,21.0,FL,1996,d
w,1,g,23.0,FL,1996,r
w,1,g,25.0,FL,1996,r
w,1,g,27.0,FL,1996,r
w,1,gs,28.0,FL,1996,d
w,1,g,29.0,FL,1996,d
w,1,g,31.0,FL,1996,r
w,1,g,33.0,FL,1996,d
w,1,g,35.0,FL,1996,d
w,1,g,37.0,FL,1996,r
w,1,g,39.0,FL,1996,r
w,1,g,1.0,GA,1996,r
w,1,g,2.0,GA,1996,d
w,1,g,3.0,GA,1996,d
w,1,g,4.0,GA,1996,d
w,1,g,5.0,GA,1996,r
w,1,g,6.0,GA,1996,r
w,1,g,7.0,GA,1996,d
w,1,g,8.0,GA,1996,d
w,1,g,9.0,GA,1996,r
w,1,g,10.0,GA,1996,d
w,1,g,11.0,GA,1996,d
w,1,g,12.0,GA,1996,d
w,1,g,13.0,GA,1996,d
w,1,g,14.0,GA,1996,d
w,1,g,15.0,GA,1996,d
w,1,g,16.0,GA,1996,r
w,1,g,17.0,GA,1996,r
w,1,g,18.0,GA,1996,d
w,1,g,19.0,GA,1996,d
w,1,g,20.0,GA,1996,d
w,1,g,21.0,GA,1996,r
w,1,g,22.0,GA,1996,d
w,1,g,23.0,GA,1996,d
w,1,g,24.0,GA,1996,r
w,1,g,25.0,GA,1996,d
w,1,g,26.0,GA,1996,d
w,1,g,27.0,GA,1996,r
w,1,g,28.0,GA,1996,r
w,1,g,29.0,GA,1996,d
w,1,g,30.0,GA,1996,r
w,1,g,31.0,GA,1996,d
w,1,g,32.0,GA,1996,r
w,1,g,33.0,GA,1996,d
w,1,g,34.0,GA,1996,r
w,1,g,35.0,GA,1996,d
w,1,g,36.0,GA,1996,d
w,1,g,37.0,GA,1996,r
w,1,g,38.0,GA,1996,d
w,1,g,39.0,GA,1996,d
w,1,g,40.0,GA,1996,r
w,1,g,41.0,GA,1996,r
w,1,g,42.0,GA,1996,d
w,1,g,43.0,GA,1996,d
w,1,g,44.0,GA,1996,d
w,1,g,45.0,GA,1996,r
w,1,g,46.0,GA,1996,d
w,1,g,47.0,GA,1996,d
w,1,g,48.0,GA,1996,r
w,1,g,49.0,GA,1996,r
w,1,g,50.0,GA,1996,d
w,1,g,51.0,GA,1996,r
w,1,g,52.0,GA,1996,d
w,1,g,53.0,GA,1996,d
w,1,g,54.0,GA,1996,r
w,1,g,55.0,GA,1996,d
w,1,g,56.0,GA,1996,r
w,1,g,2.0,HI,1996,d
w,1,g,3.0,HI,1996,d
w,1,g,5.0,HI,1996,d
w,1,g,8.0,HI,1996,r
w,1,g,9.0,HI,1996,d
w,1,g,11.0,HI,1996,d
w,1,g,12.0,HI,1996,d
w,1,g,14.0,HI,1996,d
w,1,g,15.0,HI,1996,d
w,1,g,16.0,HI,1996,d
w,1,g,20.0,HI,1996,d
w,1,g,24.0,HI,1996,d
w,1,g,25.0,HI,1996,r
w,1,g,1.0,ID,1996,r
w,1,g,2.0,ID,1996,r
w,1,g,3.0,ID,1996,r
w,1,g,4.0,ID,1996,r
w,1,g,5.0,ID,1996,r
w,1,g,6.0,ID,1996,d
w,1,g,7.0,ID,1996,d
w,1,g,8.0,ID,1996,r
w,1,g,9.0,ID,1996,r
w,1,g,10.0,ID,1996,r
w,1,g,11.0,ID,1996,r
w,1,g,12.0,ID,1996,r
w,1,g,13.0,ID,1996,r
w,1,g,14.0,ID,1996,r
w,1,g,15.0,ID,1996,r
w,1,g,16.0,ID,1996,r
w,1,g,17.0,ID,1996,r
w,1,g,18.0,ID,1996,r
w,1,g,19.0,ID,1996,d
w,1,g,20.0,ID,1996,r
w,1,g,21.0,ID,1996,d
w,1,g,22.0,ID,1996,r
w,1,g,23.0,ID,1996,r
w,1,g,24.0,ID,1996,r
w,1,g,25.0,ID,1996,r
w,1,g,26.0,ID,1996,r
w,1,g,27.0,ID,1996,r
w,1,g,28.0,ID,1996,r
w,1,g,29.0,ID,1996,r
w,1,g,30.0,ID,1996,r
w,1,g,31.0,ID,1996,r
w,1,g,32.0,ID,1996,r
w,1,g,33.0,ID,1996,d
w,1,g,34.0,ID,1996,r
w,1,g,35.0,ID,1996,r
w,1,g,1.0,IL,1996,d
w,1,g,3.0,IL,1996,d
w,1,g,4.0,IL,1996,d
w,1,g,6.0,IL,1996,d
w,1,g,7.0,IL,1996,r
w,1,g,9.0,IL,1996,d
w,1,g,10.0,IL,1996,d
w,1,g,12.0,IL,1996,d
w,1,g,13.0,IL,1996,d
w,1,g,15.0,IL,1996,d
w,1,g,16.0,IL,1996,d
w,1,g,18.0,IL,1996,d
w,1,g,19.0,IL,1996,r
w,1,g,21.0,IL,1996,r
w,1,g,22.0,IL,1996,r
w,1,g,24.0,IL,1996,r
w,1,g,25.0,IL,1996,r
w,1,g,27.0,IL,1996,r
w,1,g,28.0,IL,1996,r
w,1,g,30.0,IL,1996,d
w,1,g,31.0,IL,1996,r
w,1,g,33.0,IL,1996,r
w,1,g,34.0,IL,1996,r
w,1,g,36.0,IL,1996,d
w,1,g,37.0,IL,1996,r
w,1,g,39.0,IL,1996,r
w,1,g,40.0,IL,1996,d
w,1,g,42.0,IL,1996,r
w,1,g,43.0,IL,1996,d
w,1,g,45.0,IL,1996,r
w,1,g,46.0,IL,1996,d
w,1,g,48.0,IL,1996,r
w,1,g,49.0,IL,1996,d
w,1,gs,50.0,IL,1996,r
w,1,g,51.0,IL,1996,d
w,1,g,52.0,IL,1996,r
w,1,g,54.0,IL,1996,d
w,1,g,55.0,IL,1996,r
w,1,g,57.0,IL,1996,d
w,1,g,58.0,IL,1996,r
w,1,g,2.0,IN,1996,d
w,1,g,3.0,IN,1996,d
w,1,g,5.0,IN,1996,d
w,1,g,7.0,IN,1996,d
w,1,g,8.0,IN,1996,d
w,1,g,9.0,IN,1996,r
w,1,g,10.0,IN,1996,d
w,1,g,12.0,IN,1996,r
w,1,g,13.0,IN,1996,r
w,1,g,16.0,IN,1996,r
w,1,g,18.0,IN,1996,r
w,1,g,20.0,IN,1996,r
w,1,g,24.0,IN,1996,r
w,1,g,28.0,IN,1996,r
w,1,g,30.0,IN,1996,d
w,1,g,32.0,IN,1996,r
w,1,g,33.0,IN,1996,d
w,1,g,34.0,IN,1996,d
w,1,g,35.0,IN,1996,r
w,1,g,36.0,IN,1996,r
w,1,g,37.0,IN,1996,r
w,1,g,40.0,IN,1996,d
w,1,g,42.0,IN,1996,r
w,1,g,44.0,IN,1996,r
w,1,g,50.0,IN,1996,r
w,1,g,2.0,IA,1996,r
w,1,g,4.0,IA,1996,d
w,1,g,6.0,IA,1996,r
w,1,g,8.0,IA,1996,r
w,1,g,10.0,IA,1996,r
w,1,g,12.0,IA,1996,r
w,1,g,14.0,IA,1996,r
w,1,g,16.0,IA,1996,r
w,1,g,18.0,IA,1996,d
w,1,g,20.0,IA,1996,r
w,1,g,22.0,IA,1996,d
w,1,g,24.0,IA,1996,r
w,1,g,26.0,IA,1996,r
w,1,g,28.0,IA,1996,r
w,1,g,30.0,IA,1996,r
w,1,g,32.0,IA,1996,r
w,1,g,34.0,IA,1996,d
w,1,g,36.0,IA,1996,d
w,1,g,38.0,IA,1996,r
w,1,g,40.0,IA,1996,r
w,1,g,42.0,IA,1996,d
w,1,g,44.0,IA,1996,r
w,1,g,46.0,IA,1996,d
w,1,g,48.0,IA,1996,r
w,1,g,50.0,IA,1996,d
w,1,g,1.0,KS,1996,r
w,1,g,2.0,KS,1996,r
w,1,g,3.0,KS,1996,d
w,1,g,4.0,KS,1996,d
w,1,g,5.0,KS,1996,d
w,1,g,6.0,KS,1996,d
w,1,g,7.0,KS,1996,r
w,1,g,8.0,KS,1996,r
w,1,g,9.0,KS,1996,r
w,1,g,10.0,KS,1996,r
w,1,g,11.0,KS,1996,r
w,1,g,12.0,KS,1996,r
w,1,g,13.0,KS,1996,d
w,1,g,14.0,KS,1996,r
w,1,g,15.0,KS,1996,r
w,1,g,16.0,KS,1996,r
w,1,g,17.0,KS,1996,d
w,1,g,18.0,KS,1996,d
w,1,g,19.0,KS,1996,d
w,1,g,20.0,KS,1996,r
w,1,g,21.0,KS,1996,r
w,1,g,22.0,KS,1996,r
w,1,g,23.0,KS,1996,r
w,1,g,24.0,KS,1996,r
w,1,g,25.0,KS,1996,r
w,1,g,26.0,KS,1996,r
w,1,g,27.0,KS,1996,r
w,1,g,28.0,KS,1996,d
w,1,g,29.0,KS,1996,d
w,1,g,30.0,KS,1996,r
w,1,g,31.0,KS,1996,d
w,1,g,32.0,KS,1996,d
w,1,g,33.0,KS,1996,r
w,1,g,34.0,KS,1996,r
w,1,g,35.0,KS,1996,r
w,1,g,36.0,KS,1996,d
w,1,g,37.0,KS,1996,r
w,1,g,38.0,KS,1996,r
w,1,g,39.0,KS,1996,r
w,1,g,40.0,KS,1996,r
w,1,g,1.0,KY,1996,d
w,1,g,3.0,KY,1996,d
w,1,g,5.0,KY,1996,r
w,1,g,7.0,KY,1996,r
w,1,g,9.0,KY,1996,r
w,1,g,11.0,KY,1996,r
w,1,g,13.0,KY,1996,d
w,1,g,15.0,KY,1996,r
w,1,g,17.0,KY,1996,d
w,1,g,19.0,KY,1996,d
w,1,g,21.0,KY,1996,r
w,1,g,23.0,KY,1996,r
w,1,g,25.0,KY,1996,r
w,1,g,27.0,KY,1996,d
w,1,g,29.0,KY,1996,d
w,1,g,31.0,KY,1996,d
w,1,g,33.0,KY,1996,d
w,1,g,35.0,KY,1996,d
w,1,g,37.0,KY,1996,d
w,1,g,1.0,ME,1996,d
w,1,g,2.0,ME,1996,r
w,1,g,3.0,ME,1996,d
w,1,g,4.0,ME,1996,r
w,1,g,5.0,ME,1996,nm
w,1,g,6.0,ME,1996,d
w,1,g,7.0,ME,1996,d
w,1,g,8.0,ME,1996,r
w,1,g,9.0,ME,1996,d
w,1,g,10.0,ME,1996,r
w,1,g,11.0,ME,1996,d
w,1,g,12.0,ME,1996,d
w,1,g,13.0,ME,1996,r
w,1,g,14.0,ME,1996,d
w,1,g,15.0,ME,1996,d
w,1,g,16.0,ME,1996,d
w,1,g,17.0,ME,1996,r
w,1,g,18.0,ME,1996,d
w,1,g,19.0,ME,1996,r
w,1,g,20.0,ME,1996,d
w,1,g,21.0,ME,1996,d
w,1,g,22.0,ME,1996,d
w,1,g,23.0,ME,1996,r
w,1,g,24.0,ME,1996,r
w,1,g,25.0,ME,1996,r
w,1,g,26.0,ME,1996,r
w,1,g,27.0,ME,1996,r
w,1,g,28.0,ME,1996,d
w,1,g,29.0,ME,1996,d
w,1,g,30.0,ME,1996,r
w,1,g,31.0,ME,1996,d
w,1,g,32.0,ME,1996,d
w,1,g,33.0,ME,1996,r
w,1,g,34.0,ME,1996,r
w,1,g,35.0,ME,1996,d
w,1,g,,MA,1996,d
w,1,g,1.0,MA,1996,d
w,1,g,2.0,MA,1996,d
w,1,g,,MA,1996,r
w,1,g,1.0,MA,1996,d
w,1,g,2.0,MA,1996,d
w,1,g,3.0,MA,1996,d
w,1,g,1.0,MA,1996,r
w,1,g,2.0,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,1.0,MA,1996,r
w,1,g,2.0,MA,1996,r
w,1,g,,MA,1996,d
w,1,g,1.0,MA,1996,d
w,1,g,2.0,MA,1996,r
w,1,g,3.0,MA,1996,r
w,1,g,4.0,MA,1996,d
w,1,g,5.0,MA,1996,d
w,1,g,1.0,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,1.0,MA,1996,d
w,1,g,2.0,MA,1996,d
w,1,g,,MA,1996,r
w,1,g,1.0,MA,1996,d
w,1,g,2.0,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,1.0,MA,1996,d
w,1,g,2.0,MA,1996,r
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,,MA,1996,d
w,1,g,1.0,MN,1996,d
w,1,g,2.0,MN,1996,d
w,1,g,3.0,MN,1996,d
w,1,g,4.0,MN,1996,d
w,1,g,5.0,MN,1996,d
w,1,g,6.0,MN,1996,d
w,1,g,7.0,MN,1996,d
w,1,g,8.0,MN,1996,d
w,1,g,9.0,MN,1996,d
w,1,g,10.0,MN,1996,r
w,1,g,11.0,MN,1996,d
w,1,g,12.0,MN,1996,d
w,1,g,13.0,MN,1996,nm
w,1,g,14.0,MN,1996,r
w,1,g,15.0,MN,1996,r
w,1,g,16.0,MN,1996,r
w,1,g,17.0,MN,1996,r
w,1,g,18.0,MN,1996,d
w,1,g,19.0,MN,1996,r
w,1,g,20.0,MN,1996,r
w,1,g,21.0,MN,1996,r
w,1,g,22.0,MN,1996,d
w,1,g,23.0,MN,1996,r
w,1,g,24.0,MN,1996,d
w,1,g,25.0,MN,1996,r
w,1,g,26.0,MN,1996,d
w,1,g,27.0,MN,1996,d
w,1,g,28.0,MN,1996,r
w,1,g,29.0,MN,1996,d
w,1,g,30.0,MN,1996,r
w,1,g,31.0,MN,1996,r
w,1,g,32.0,MN,1996,d
w,1,g,33.0,MN,1996,r
w,1,g,34.0,MN,1996,r
w,1,g,35.0,MN,1996,r
w,1,g,36.0,MN,1996,r
w,1,g,37.0,MN,1996,r
w,1,g,38.0,MN,1996,d
w,1,g,39.0,MN,1996,d
w,1,g,40.0,MN,1996,d
w,1,g,41.0,MN,1996,r
w,1,g,42.0,MN,1996,r
w,1,g,43.0,MN,1996,r
w,1,g,44.0,MN,1996,d
w,1,g,45.0,MN,1996,r
w,1,g,46.0,MN,1996,d
w,1,g,47.0,MN,1996,d
w,1,g,48.0,MN,1996,d
w,1,g,49.0,MN,1996,d
w,1,g,50.0,MN,1996,d
w,1,g,51.0,MN,1996,d
w,1,g,52.0,MN,1996,d
w,1,g,53.0,MN,1996,r
w,1,g,54.0,MN,1996,d
w,1,g,55.0,MN,1996,d
w,1,g,56.0,MN,1996,r
w,1,g,57.0,MN,1996,d
w,1,g,58.0,MN,1996,d
w,1,g,59.0,MN,1996,d
w,1,g,60.0,MN,1996,d
w,1,g,61.0,MN,1996,d
w,1,g,62.0,MN,1996,d
w,1,g,63.0,MN,1996,d
w,1,g,64.0,MN,1996,d
w,1,g,65.0,MN,1996,d
w,1,g,66.0,MN,1996,d
w,1,g,67.0,MN,1996,d
w,1,g,1.0,MO,1996,r
w,1,g,3.0,MO,1996,d
w,1,g,5.0,MO,1996,d
w,1,g,7.0,MO,1996,r
w,1,g,9.0,MO,1996,d
w,1,g,11.0,MO,1996,d
w,1,g,13.0,MO,1996,d
w,1,g,15.0,MO,1996,r
w,1,g,17.0,MO,1996,d
w,1,g,19.0,MO,1996,d
w,1,g,21.0,MO,1996,d
w,1,g,23.0,MO,1996,r
w,1,g,25.0,MO,1996,d
w,1,g,27.0,MO,1996,r
w,1,g,29.0,MO,1996,r
w,1,g,31.0,MO,1996,d
w,1,g,33.0,MO,1996,r
w,1,g,2.0,MT,1996,r
w,1,g,3.0,MT,1996,r
w,1,g,5.0,MT,1996,r
w,1,g,6.0,MT,1996,r
w,1,g,8.0,MT,1996,r
w,1,g,10.0,MT,1996,r
w,1,g,15.0,MT,1996,d
w,1,g,17.0,MT,1996,r
w,1,g,18.0,MT,1996,d
w,1,g,19.0,MT,1996,d
w,1,g,22.0,MT,1996,d
w,1,g,25.0,MT,1996,r
w,1,g,27.0,MT,1996,d
w,1,g,29.0,MT,1996,d
w,1,g,31.0,MT,1996,r
w,1,g,32.0,MT,1996,d
w,1,g,35.0,MT,1996,r
w,1,g,36.0,MT,1996,d
w,1,g,37.0,MT,1996,r
w,1,g,40.0,MT,1996,r
w,1,g,42.0,MT,1996,r
w,1,g,47.0,MT,1996,r
w,1,g,48.0,MT,1996,r
w,1,g,49.0,MT,1996,d
w,1,g,50.0,MT,1996,r
w,1,g,1.0,NE,1996,np
w,1,g,3.0,NE,1996,np
w,1,g,5.0,NE,1996,np
w,1,g,7.0,NE,1996,np
w,1,g,9.0,NE,1996,np
w,1,g,11.0,NE,1996,np
w,1,g,13.0,NE,1996,np
w,1,g,15.0,NE,1996,np
w,1,g,17.0,NE,1996,np
w,1,g,19.0,NE,1996,np
w,1,g,21.0,NE,1996,np
w,1,g,23.0,NE,1996,np
w,1,g,25.0,NE,1996,np
w,1,g,27.0,NE,1996,np
w,1,g,29.0,NE,1996,np
w,1,g,31.0,NE,1996,np
w,1,g,33.0,NE,1996,np
w,1,g,35.0,NE,1996,np
w,1,g,37.0,NE,1996,np
w,1,g,39.0,NE,1996,np
w,1,g,41.0,NE,1996,np
w,1,gs,42.0,NE,1996,np
w,1,g,43.0,NE,1996,np
w,1,g,45.0,NE,1996,np
w,1,g,47.0,NE,1996,np
w,1,g,49.0,NE,1996,np
w,1,g,1.0,NV,1996,r
w,1,g,2.0,NV,1996,d
w,1,g,3.0,NV,1996,d
w,1,g,4.0,NV,1996,d
w,1,g,5.0,NV,1996,r
w,1,g,6.0,NV,1996,r
w,1,g,7.0,NV,1996,d
w,1,g,8.0,NV,1996,d
w,1,g,1.0,NV,1996,r
w,1,g,3.0,NV,1996,r
w,1,g,1.0,NH,1996,r
w,1,g,2.0,NH,1996,r
w,1,g,3.0,NH,1996,r
w,1,g,4.0,NH,1996,r
w,1,g,5.0,NH,1996,r
w,1,g,6.0,NH,1996,d
w,1,g,7.0,NH,1996,r
w,1,g,8.0,NH,1996,d
w,1,g,9.0,NH,1996,r
w,1,g,10.0,NH,1996,d
w,1,g,11.0,NH,1996,r
w,1,g,12.0,NH,1996,r
w,1,g,13.0,NH,1996,d
w,1,g,14.0,NH,1996,r
w,1,g,15.0,NH,1996,d
w,1,g,16.0,NH,1996,r
w,1,g,17.0,NH,1996,r
w,1,g,18.0,NH,1996,d
w,1,g,19.0,NH,1996,r
w,1,g,20.0,NH,1996,r
w,1,g,21.0,NH,1996,d
w,1,g,22.0,NH,1996,r
w,1,g,23.0,NH,1996,d
w,1,g,24.0,NH,1996,d
w,1,g,1.0,NM,1996,r
w,1,g,2.0,NM,1996,r
w,1,g,3.0,NM,1996,d
w,1,g,4.0,NM,1996,d
w,1,g,5.0,NM,1996,d
w,1,g,6.0,NM,1996,d
w,1,g,7.0,NM,1996,r
w,1,g,8.0,NM,1996,d
w,1,g,9.0,NM,1996,d
w,1,g,10.0,NM,1996,r
w,1,g,11.0,NM,1996,d
w,1,g,12.0,NM,1996,d
w,1,g,13.0,NM,1996,d
w,1,g,14.0,NM,1996,d
w,1,g,15.0,NM,1996,r
w,1,g,16.0,NM,1996,d
w,1,g,17.0,NM,1996,d
w,1,g,18.0,NM,1996,r
w,1,g,19.0,NM,1996,r
w,1,g,20.0,NM,1996,r
w,1,g,21.0,NM,1996,r
w,1,g,22.0,NM,1996,d
w,1,g,23.0,NM,1996,r
w,1,g,24.0,NM,1996,d
w,1,g,25.0,NM,1996,d
w,1,g,26.0,NM,1996,d
w,1,g,27.0,NM,1996,r
w,1,g,28.0,NM,1996,d
w,1,g,29.0,NM,1996,d
w,1,g,30.0,NM,1996,d
w,1,g,31.0,NM,1996,d
w,1,g,32.0,NM,1996,d
w,1,g,33.0,NM,1996,r
w,1,g,34.0,NM,1996,r
w,1,g,35.0,NM,1996,d
w,1,g,36.0,NM,1996,d
w,1,g,37.0,NM,1996,r
w,1,g,38.0,NM,1996,d
w,1,g,39.0,NM,1996,d
w,1,g,40.0,NM,1996,r
w,1,g,41.0,NM,1996,r
w,1,g,42.0,NM,1996,r
w,1,g,1.0,NY,1996,r
w,1,g,1.0,NY,1996,r
w,1,g,1.0,NY,1996,r
w,1,g,1.0,NY,1996,r
w,1,g,2.0,NY,1996,r
w,1,g,2.0,NY,1996,r
w,1,g,3.0,NY,1996,r
w,1,g,3.0,NY,1996,r
w,1,g,3.0,NY,1996,r
w,1,g,4.0,NY,1996,r
w,1,g,4.0,NY,1996,r
w,1,g,5.0,NY,1996,r
w,1,g,5.0,NY,1996,r
w,1,g,5.0,NY,1996,r
w,1,g,6.0,NY,1996,r
w,1,g,6.0,NY,1996,r
w,1,g,6.0,NY,1996,r
w,1,g,7.0,NY,1996,r
w,1,g,7.0,NY,1996,r
w,1,g,7.0,NY,1996,r
w,1,g,8.0,NY,1996,r
w,1,g,8.0,NY,1996,r
w,1,g,8.0,NY,1996,r
w,1,g,9.0,NY,1996,r
w,1,g,9.0,NY,1996,r
w,1,g,9.0,NY,1996,r
w,1,g,10.0,NY,1996,d
w,1,g,10.0,NY,1996,d
w,1,g,11.0,NY,1996,r
w,1,g,11.0,NY,1996,r
w,1,g,12.0,NY,1996,d
w,1,g,12.0,NY,1996,d
w,1,g,13.0,NY,1996,d
w,1,g,14.0,NY,1996,d
w,1,g,15.0,NY,1996,r
w,1,g,15.0,NY,1996,r
w,1,g,15.0,NY,1996,r
w,1,g,15.0,NY,1996,r
w,1,g,16.0,NY,1996,d
w,1,g,16.0,NY,1996,d
w,1,g,16.0,NY,1996,d
w,1,g,17.0,NY,1996,d
w,1,g,17.0,NY,1996,d
w,1,g,18.0,NY,1996,d
w,1,g,19.0,NY,1996,d
w,1,g,20.0,NY,1996,d
w,1,g,21.0,NY,1996,d
w,1,g,21.0,NY,1996,d
w,1,g,22.0,NY,1996,d
w,1,g,22.0,NY,1996,d
w,1,g,22.0,NY,1996,d
w,1,g,23.0,NY,1996,d
w,1,g,23.0,NY,1996,d
w,1,g,24.0,NY,1996,r
w,1,g,24.0,NY,1996,r
w,1,g,24.0,NY,1996,r
w,1,g,25.0,NY,1996,d
w,1,g,25.0,NY,1996,d
w,1,g,26.0,NY,1996,r
w,1,g,26.0,NY,1996,r
