district,year,plan,winner,winner_plan,dem_share
27,1994,CA3,R,X,0.443
28,1994,CA3,R,R,0.312
29,1994,CA3,D,D,0.706
30,1994,CA3,D,D,0.701
31,1994,CA3,D,D,0.591
32,1994,CA3,D,D,0.815
33,1994,CA3,D,D,0.732
34,1994,CA3,D,D,0.644
35,1994,CA3,D,D,0.781
36,1994,CA3,D,X,0.502
37,1994,CA3,D,D,0.773
38,1994,CA3,R,R,0.386
39,1994,CA3,R,R,0.304
40,1994,CA3,R,R,0.293
41,1994,CA3,R,R,0.379
42,1994,CA3,D,D,0.511
43,1994,CA3,R,R,0.413
44,1994,CA3,R,R,0.406
45,1994,CA3,R,R,0.309
46,1994,CA3,R,X,0.395
47,1994,CA3,R,R,0.258
48,1994,CA3,R,R,0.233
49,1994,CA3,R,X,0.487
50,1994,CA3,D,D,0.616
51,1994,CA3,R,R,0.293
52,1994,CA3,R,R,0.327
1,1996,CA3,R,X,0.467
2,1996,CA3,R,R,0.357
3,1996,CA3,D,X,0.566
4,1996,CA3,R,R,0.374
5,1996,CA3,D,D,0.729
6,1996,CA3,D,D,0.645
7,1996,CA3,D,D,0.763
8,1996,CA3,D,D,0.872
9,1996,CA3,D,D,0.807
10,1996,CA3,D,X,0.508
11,1996,CA3,R,R,0.379
12,1996,CA3,D,D,0.752
13,1996,CA3,D,D,0.682
14,1996,CA3,D,D,0.675
15,1996,CA3,R,X,0.373
16,1996,CA3,D,D,0.685
17,1996,CA3,D,D,0.609
18,1996,CA3,D,D,0.674
19,1996,CA3,R,X,0.298
20,1996,CA3,D,D,0.591
21,1996,CA3,R,R,0.287
22,1996,CA3,D,X,0.523
23,1996,CA3,R,R,0.371
24,1996,CA3,D,D,0.531
25,1996,CA3,R,R,0.347
26,1996,CA3,D,D,0.697
27,1996,CA3,R,X,0.463
28,1996,CA3,R,R,0.378
29,1996,CA3,D,D,0.733
30,1996,CA3,D,D,0.794
31,1996,CA3,D,D,0.707
32,1996,CA3,D,D,0.869
33,1996,CA3,D,D,0.854
34,1996,CA3,D,D,0.720
35,1996,CA3,D,D,0.876
36,1996,CA3,D,X,0.544
37,1996,CA3,D,D,0.850
38,1996,CA3,R,R,0.448
39,1996,CA3,R,R,0.337
40,1996,CA3,R,R,0.309
41,1996,CA3,R,R,0.361
42,1996,CA3,D,D,0.505
43,1996,CA3,R,R,0.409
44,1996,CA3,R,R,0.400
45,1996,CA3,R,R,0.353
46,1996,CA3,D,X,0.505
47,1996,CA3,R,R,0.305
48,1996,CA3,R,R,0.290
49,1996,CA3,R,X,0.443
50,1996,CA3,D,D,0.656
51,1996,CA3,R,R,0.308
52,1996,CA3,R,R,0.313
1,1998,CA3,D,X,0.653
2,1998,CA3,R,R,0.356
3,1998,CA3,R,X,0.462
4,1998,CA3,R,R,0.355
5,1998,CA3,D,D,0.734
6,1998,CA3,D,D,0.696
7,1998,CA3,D,D,0.767
8,1998,CA3,D,D,0.877
9,1998,CA3,D,D,0.863
10,1998,CA3,D,X,0.552
11,1998,CA3,R,R,0.371
12,1998,CA3,D,D,0.778
13,1998,CA3,D,D,0.728
14,1998,CA3,D,D,0.707
15,1998,CA3,R,X,0.385
16,1998,CA3,D,D,0.757
17,1998,CA3,D,D,0.664
18,1998,CA3,D,D,0.682
19,1998,CA3,R,X,0.325
20,1998,CA3,D,D,0.607
21,1998,CA3,R,R,0.273
22,1998,CA3,D,X,0.560
23,1998,CA3,R,R,0.399
24,1998,CA3,D,D,0.598
25,1998,CA3,R,R,0.339
26,1998,CA3,D,D,0.751
27,1998,CA3,R,X,0.478
28,1998,CA3,R,R,0.405
29,1998,CA3,D,D,0.766
30,1998,CA3,D,D,0.812
31,1998,CA3,D,D,0.756
32,1998,CA3,D,D,0.885
33,1998,CA3,D,D,0.872
34,1998,CA3,D,D,0.703
35,1998,CA3,D,D,0.884
36,1998,CA3,R,X,0.488
37,1998,CA3,D,D,0.851
38,1998,CA3,R,R,0.456
39,1998,CA3,R,R,0.352
40,1998,CA3,R,R,0.330
41,1998,CA3,R,R,0.433
42,1998,CA3,D,D,0.578
43,1998,CA3,R,R,0.404
44,1998,CA3,R,R,0.373
45,1998,CA3,R,R,0.389
46,1998,CA3,D,X,0.590
47,1998,CA3,R,R,0.304
48,1998,CA3,R,R,0.266
49,1998,CA3,R,X,0.488
50,1998,CA3,D,D,
51,1998,CA3,R,R,0.362
52,1998,CA3,R,R,0.323
1,2000,CA3,D,X,0.699
2,2000,CA3,R,R,0.300
3,2000,CA3,R,X,0.419
4,2000,CA3,R,R,0.332
5,2000,CA3,D,D,0.724
6,2000,CA3,D,D,0.694
7,2000,CA3,D,D,0.783
8,2000,CA3,D,D,0.878
9,2000,CA3,D,D,0.897
10,2000,CA3,D,X,0.543
11,2000,CA3,R,R,0.397
12,2000,CA3,D,D,0.782
13,2000,CA3,D,D,0.744
14,2000,CA3,D,D,0.732
15,2000,CA3,D,X,0.563
16,2000,CA3,D,D,0.756
17,2000,CA3,D,D,0.735
18,2000,CA3,D,D,0.682
19,2000,CA3,R,X,0.328
20,2000,CA3,D,D,0.535
21,2000,CA3,R,R,0.257
22,2000,CA3,D,X,0.545
23,2000,CA3,R,R,0.429
24,2000,CA3,D,D,0.689
25,2000,CA3,R,R,0.348
26,2000,CA3,D,D,0.781
27,2000,CA3,D,X,0.546
28,2000,CA3,R,R,0.412
29,2000,CA3,D,D,0.797
30,2000,CA3,D,D,0.876
31,2000,CA3,D,D,0.725
32,2000,CA3,D,D,0.873
33,2000,CA3,D,D,0.880
34,2000,CA3,D,D,0.760
35,2000,CA3,D,D,0.889
36,2000,CA3,D,X,0.510
37,2000,CA3,D,D,0.880
38,2000,CA3,R,R,0.495
39,2000,CA3,R,R,0.332
40,2000,CA3,R,R,0.322
41,2000,CA3,R,R,0.388
42,2000,CA3,D,D,0.630
43,2000,CA3,R,R,0.381
44,2000,CA3,R,R,0.391
45,2000,CA3,R,R,0.343
46,2000,CA3,D,X,0.632
47,2000,CA3,R,R,0.314
48,2000,CA3,R,R,0.316
49,2000,CA3,D,X,0.518
50,2000,CA3,D,D,0.712
51,2000,CA3,R,R,0.321
52,2000,CA3,R,R,0.326
1,2002,CA4,D,D,0.664
2,2002,CA4,R,R,0.308
3,2002,CA4,R,R,0.355
4,2002,CA4,R,R,0.330
5,2002,CA4,D,D,0.727
6,2002,CA4,D,D,0.693
7,2002,CA4,D,D,0.728
8,2002,CA4,D,D,0.864
9,2002,CA4,D,D,0.843
10,2002,CA4,D,D,0.622
11,2002,CA4,R,X,0.397
12,2002,CA4,D,D,0.733
13,2002,CA4,D,D,0.763
14,2002,CA4,D,D,0.708
15,2002,CA4,D,D,0.680
16,2002,CA4,D,D,0.692
17,2002,CA4,D,D,0.716
18,2002,CA4,D,D,0.542
19,2002,CA4,R,R,0.309
20,2002,CA4,D,D,0.650
21,2002,CA4,R,R,0.271
22,2002,CA4,R,R,0.244
23,2002,CA4,D,D,0.605
24,2002,CA4,R,R,0.328
25,2002,CA4,R,R,0.324
26,2002,CA4,R,R,0.344
27,2002,CA4,D,D,0.620
28,2002,CA4,D,D,0.755
29,2002,CA4,D,D,0.652
30,2002,CA4,D,D,0.704
31,2002,CA4,D,D,0.812
32,2002,CA4,D,D,0.715
33,2002,CA4,D,D,0.854
34,2002,CA4,D,D,0.740
35,2002,CA4,D,D,0.800
36,2002,CA4,D,D,0.637
37,2002,CA4,D,D,0.759
38,2002,CA4,D,D,0.730
39,2002,CA4,D,D,0.573
40,2002,CA4,R,R,0.303
41,2002,CA4,R,R,0.305
42,2002,CA4,R,R,0.299
43,2002,CA4,D,D,0.685
44,2002,CA4,R,R,0.331
45,2002,CA4,R,R,0.334
46,2002,CA4,R,R,0.359
47,2002,CA4,D,D,0.636
48,2002,CA4,R,R,0.294
49,2002,CA4,R,R,0.321
50,2002,CA4,R,R,0.335
51,2002,CA4,D,D,0.596
52,2002,CA4,R,R,0.269
53,2002,CA4,D,D,0.622
1,2004,CA4,D,D,0.703
2,2004,CA4,R,R,0.331
3,2004,CA4,R,R,0.360
4,2004,CA4,R,R,0.346
5,2004,CA4,D,D,0.754
6,2004,CA4,D,D,0.726
7,2004,CA4,D,D,0.761
8,2004,CA4,D,D,0.878
9,2004,CA4,D,D,0.873
10,2004,CA4,D,D,0.657
11,2004,CA4,R,X,0.388
12,2004,CA4,D,D,0.766
13,2004,CA4,D,D,0.749
14,2004,CA4,D,D,0.724
15,2004,CA4,D,D,0.720
16,2004,CA4,D,D,0.729
17,2004,CA4,D,D,0.696
18,2004,CA4,D,D,0.675
19,2004,CA4,R,R,0.292
20,2004,CA4,D,D,0.534
21,2004,CA4,R,R,0.268
22,2004,CA4,R,R,
23,2004,CA4,D,D,0.647
24,2004,CA4,R,R,0.350
25,2004,CA4,R,R,0.356
26,2004,CA4,R,R,0.444
27,2004,CA4,D,D,0.652
28,2004,CA4,D,D,0.753
29,2004,CA4,D,D,0.680
30,2004,CA4,D,D,0.712
31,2004,CA4,D,D,0.802
32,2004,CA4,D,D,0.735
33,2004,CA4,D,D,0.863
34,2004,CA4,D,D,0.745
35,2004,CA4,D,D,0.842
36,2004,CA4,D,D,0.649
37,2004,CA4,D,D,0.788
38,2004,CA4,D,D,
39,2004,CA4,D,D,0.607
40,2004,CA4,R,R,0.321
41,2004,CA4,R,R,0.280
42,2004,CA4,R,R,0.319
43,2004,CA4,D,D,0.664
44,2004,CA4,R,R,0.362
45,2004,CA4,R,R,0.334
46,2004,CA4,R,R,0.345
47,2004,CA4,D,D,0.604
48,2004,CA4,R,R,0.331
49,2004,CA4,R,R,0.358
50,2004,CA4,R,R,0.385
51,2004,CA4,D,D,0.637
52,2004,CA4,R,R,0.285
53,2004,CA4,D,D,0.696
1,2006,CA4,D,D,0.696
2,2006,CA4,R,R,0.336
3,2006,CA4,R,R,0.389
4,2006,CA4,R,R,0.483
5,2006,CA4,D,D,0.751
6,2006,CA4,D,D,0.729
7,2006,CA4,D,D,0.756
8,2006,CA4,D,D,0.882
9,2006,CA4,D,D,0.889
10,2006,CA4,D,D,0.665
11,2006,CA4,D,X,0.533
12,2006,CA4,D,D,0.760
13,2006,CA4,D,D,0.749
14,2006,CA4,D,D,0.746
15,2006,CA4,D,D,0.723
16,2006,CA4,D,D,0.727
17,2006,CA4,D,D,0.771
18,2006,CA4,D,D,0.655
19,2006,CA4,R,R,0.394
20,2006,CA4,D,D,
21,2006,CA4,R,R,0.310
22,2006,CA4,R,R,0.293
23,2006,CA4,D,D,0.652
24,2006,CA4,R,R,0.380
25,2006,CA4,R,R,0.373
26,2006,CA4,R,R,0.400
27,2006,CA4,D,D,0.688
28,2006,CA4,D,D,0.795
29,2006,CA4,D,D,0.698
30,2006,CA4,D,D,0.730
31,2006,CA4,D,D,
32,2006,CA4,D,D,0.744
33,2006,CA4,D,D,
34,2006,CA4,D,D,0.768
35,2006,CA4,D,D,0.836
36,2006,CA4,D,D,0.665
37,2006,CA4,D,D,0.787
38,2006,CA4,D,D,0.753
39,2006,CA4,D,D,0.659
40,2006,CA4,R,R,0.315
41,2006,CA4,R,R,0.331
42,2006,CA4,R,R,
43,2006,CA4,D,D,0.645
44,2006,CA4,R,R,0.382
45,2006,CA4,R,R,0.393
46,2006,CA4,R,R,0.381
47,2006,CA4,D,D,0.623
48,2006,CA4,R,R,0.383
49,2006,CA4,R,R,0.346
50,2006,CA4,R,R,0.450
51,2006,CA4,D,D,0.691
52,2006,CA4,R,R,0.331
53,2006,CA4,D,D,0.693
1,2008,CA4,D,D,0.745
2,2008,CA4,R,R,0.421
3,2008,CA4,R,R,0.470
4,2008,CA4,R,R,0.498
5,2008,CA4,D,D,0.781
6,2008,CA4,D,D,0.749
7,2008,CA4,D,D,0.770
8,2008,CA4,D,D,0.881
9,2008,CA4,D,D,0.899
10,2008,CA4,D,D,0.677
11,2008,CA4,D,X,0.553
12,2008,CA4,D,D,0.803
13,2008,CA4,D,D,0.764
14,2008,CA4,D,D,0.758
15,2008,CA4,D,D,0.755
16,2008,CA4,D,D,0.748
17,2008,CA4,D,D,0.741
18,2008,CA4,D,D,0.686
19,2008,CA4,R,R,0.396
20,2008,CA4,D,D,0.743
21,2008,CA4,R,R,0.316
22,2008,CA4,R,R,0.308
23,2008,CA4,D,D,0.681
24,2008,CA4,R,R,0.418
25,2008,CA4,R,R,0.423
26,2008,CA4,R,R,0.434
27,2008,CA4,D,D,0.734
28,2008,CA4,D,D,0.809
29,2008,CA4,D,D,0.720
30,2008,CA4,D,D,0.743
31,2008,CA4,D,D,0.855
32,2008,CA4,D,D,0.771
33,2008,CA4,D,D,0.876
34,2008,CA4,D,D,0.771
35,2008,CA4,D,D,0.862
36,2008,CA4,D,D,0.686
37,2008,CA4,D,D,0.801
38,2008,CA4,D,D,0.785
39,2008,CA4,D,D,0.697
40,2008,CA4,R,R,0.375
41,2008,CA4,R,R,0.384
42,2008,CA4,R,R,0.398
43,2008,CA4,D,D,0.691
44,2008,CA4,R,R,0.488
45,2008,CA4,R,R,0.417
46,2008,CA4,R,R,0.451
47,2008,CA4,D,D,0.732
48,2008,CA4,R,R,0.422
49,2008,CA4,R,R,0.391
50,2008,CA4,R,R,0.473
51,2008,CA4,D,D,0.750
52,2008,CA4,R,R,0.409
53,2008,CA4,D,D,0.714
1,2010,CA4,D,D,0.669
2,2010,CA4,R,R,0.428
3,2010,CA4,R,R,0.463
4,2010,CA4,R,R,0.339
5,2010,CA4,D,D,0.740
6,2010,CA4,D,D,0.690
7,2010,CA4,D,D,0.683
8,2010,CA4,D,D,0.841
9,2010,CA4,D,D,0.887
10,2010,CA4,D,D,0.609
11,2010,CA4,D,X,0.506
12,2010,CA4,D,D,0.774
13,2010,CA4,D,D,0.722
14,2010,CA4,D,D,0.713
15,2010,CA4,D,D,0.676
16,2010,CA4,D,D,0.736
17,2010,CA4,D,D,0.691
18,2010,CA4,D,D,0.585
19,2010,CA4,R,R,0.353
20,2010,CA4,D,D,0.517
21,2010,CA4,R,R,0.283
22,2010,CA4,R,R,0.269
23,2010,CA4,D,D,0.606
24,2010,CA4,R,R,0.401
25,2010,CA4,R,R,0.382
26,2010,CA4,R,R,0.403
27,2010,CA4,D,D,0.652
28,2010,CA4,D,D,0.756
29,2010,CA4,D,D,0.669
30,2010,CA4,D,D,0.669
31,2010,CA4,D,D,0.838
32,2010,CA4,D,D,0.710
33,2010,CA4,D,D,0.861
34,2010,CA4,D,D,0.772
35,2010,CA4,D,D,0.793
36,2010,CA4,D,D,0.632
37,2010,CA4,D,D,0.746
38,2010,CA4,D,D,0.735
39,2010,CA4,D,D,0.660
40,2010,CA4,R,R,0.332
41,2010,CA4,R,R,0.368
42,2010,CA4,R,R,0.339
43,2010,CA4,D,D,0.655
44,2010,CA4,R,R,0.444
45,2010,CA4,R,R,0.450
46,2010,CA4,R,R,0.378
47,2010,CA4,D,D,0.574
48,2010,CA4,R,R,0.378
49,2010,CA4,R,R,0.334
50,2010,CA4,R,R,0.407
51,2010,CA4,D,D,0.601
52,2010,CA4,R,R,0.337
53,2010,CA4,D,D,0.647
1,2012,CA5,R,R,0.426
2,2012,CA5,D,D,0.712
3,2012,CA5,D,D,0.542
4,2012,CA5,R,R,0.389
5,2012,CA5,D,D,0.745
6,2012,CA5,D,D,0.751
7,2012,CA5,D,D,0.517
8,2012,CA5,R,R,0.416
9,2012,CA5,D,D,0.556
10,2012,CA5,R,X,0.473
11,2012,CA5,D,D,0.697
12,2012,CA5,D,D,0.851
13,2012,CA5,D,D,0.861
14,2012,CA5,D,D,0.789
15,2012,CA5,D,D,0.673
16,2012,CA5,D,D,0.574
17,2012,CA5,D,D,0.735
18,2012,CA5,D,D,0.705
19,2012,CA5,D,D,0.732
20,2012,CA5,D,D,0.741
21,2012,CA5,R,X,0.422
22,2012,CA5,R,R,0.381
23,2012,CA5,R,R,0.321
24,2012,CA5,D,D,0.551
25,2012,CA5,R,X,0.452
26,2012,CA5,D,D,0.527
27,2012,CA5,D,D,0.640
28,2012,CA5,D,D,0.765
29,2012,CA5,D,D,0.754
30,2012,CA5,D,D,0.650
31,2012,CA5,R,X,0.566
32,2012,CA5,D,D,0.657
33,2012,CA5,D,D,0.647
34,2012,CA5,D,D,0.856
35,2012,CA5,D,D,0.666
36,2012,CA5,D,D,0.529
37,2012,CA5,D,D,0.864
38,2012,CA5,D,D,0.675
39,2012,CA5,R,X,0.422
40,2012,CA5,D,D,0.784
41,2012,CA5,D,D,0.590
42,2012,CA5,R,R,0.394
43,2012,CA5,D,D,0.754
44,2012,CA5,D,D,0.807
45,2012,CA5,R,X,0.415
46,2012,CA5,D,D,0.639
47,2012,CA5,D,D,0.566
48,2012,CA5,R,X,0.390
49,2012,CA5,R,X,0.418
50,2012,CA5,R,R,0.323
51,2012,CA5,D,D,0.715
52,2012,CA5,D,D,0.512
53,2012,CA5,D,D,0.614
1,2014,CA5,R,R,0.390
2,2014,CA5,D,D,0.750
3,2014,CA5,D,D,0.527
4,2014,CA5,R,R,0.356
5,2014,CA5,D,D,0.723
6,2014,CA5,D,D,0.727
7,2014,CA5,D,D,0.504
8,2014,CA5,R,R,0.324
9,2014,CA5,D,D,0.524
10,2014,CA5,R,X,0.439
11,2014,CA5,D,D,0.673
12,2014,CA5,D,D,0.833
13,2014,CA5,D,D,0.885
14,2014,CA5,D,D,0.767
15,2014,CA5,D,D,0.698
16,2014,CA5,D,D,0.507
17,2014,CA5,D,D,0.673
18,2014,CA5,D,D,0.678
19,2014,CA5,D,D,0.670
20,2014,CA5,D,D,0.704
21,2014,CA5,R,X,0.422
22,2014,CA5,R,R,0.280
23,2014,CA5,R,R,0.252
24,2014,CA5,D,D,0.519
25,2014,CA5,R,X,0.428
26,2014,CA5,D,D,0.513
27,2014,CA5,D,D,0.594
28,2014,CA5,D,D,0.728
29,2014,CA5,D,D,0.746
30,2014,CA5,D,D,0.656
31,2014,CA5,D,X,0.517
32,2014,CA5,D,D,0.597
33,2014,CA5,D,D,0.592
34,2014,CA5,D,D,0.788
35,2014,CA5,D,D,0.645
36,2014,CA5,D,D,0.542
37,2014,CA5,D,D,0.843
38,2014,CA5,D,D,0.591
39,2014,CA5,R,X,0.315
40,2014,CA5,D,D,0.744
41,2014,CA5,D,D,0.566
42,2014,CA5,R,R,0.343
43,2014,CA5,D,D,0.710
44,2014,CA5,D,D,0.817
45,2014,CA5,R,X,0.349
46,2014,CA5,D,D,0.597
47,2014,CA5,D,D,0.560
48,2014,CA5,R,X,0.359
49,2014,CA5,R,X,0.398
50,2014,CA5,R,R,0.288
51,2014,CA5,D,D,0.688
52,2014,CA5,D,D,0.516
53,2014,CA5,D,D,0.588
1,2016,CA5,R,R,0.409
2,2016,CA5,D,D,0.769
3,2016,CA5,D,D,0.594
4,2016,CA5,R,R,0.373
5,2016,CA5,D,D,0.769
6,2016,CA5,D,D,0.754
7,2016,CA5,D,D,0.512
8,2016,CA5,R,R,0.377
9,2016,CA5,D,D,0.574
10,2016,CA5,R,X,0.483
11,2016,CA5,D,D,0.721
12,2016,CA5,D,D,0.859
13,2016,CA5,D,D,0.908
14,2016,CA5,D,D,0.809
15,2016,CA5,D,D,0.738
16,2016,CA5,D,D,0.580
17,2016,CA5,D,D,0.713
18,2016,CA5,D,D,0.711
19,2016,CA5,D,D,0.739
20,2016,CA5,D,D,0.708
21,2016,CA5,R,X,0.433
22,2016,CA5,R,R,0.324
23,2016,CA5,R,R,0.308
24,2016,CA5,D,D,0.534
25,2016,CA5,R,X,0.469
26,2016,CA5,D,D,0.604
27,2016,CA5,D,D,0.674
28,2016,CA5,D,D,0.780
29,2016,CA5,D,D,0.772
30,2016,CA5,D,D,0.726
31,2016,CA5,D,X,0.561
32,2016,CA5,D,D,0.644
33,2016,CA5,D,D,0.664
34,2016,CA5,D,D,0.819
35,2016,CA5,D,D,0.724
36,2016,CA5,D,D,0.621
37,2016,CA5,D,D,0.856
38,2016,CA5,D,D,0.705
39,2016,CA5,R,X,0.428
40,2016,CA5,D,D,0.792
41,2016,CA5,D,D,0.650
42,2016,CA5,R,R,0.412
43,2016,CA5,D,D,0.761
44,2016,CA5,D,D,0.822
45,2016,CA5,R,X,0.414
46,2016,CA5,D,D,0.650
47,2016,CA5,D,D,0.637
48,2016,CA5,R,X,0.417
49,2016,CA5,R,X,0.497
50,2016,CA5,R,R,0.365
51,2016,CA5,D,D,0.728
52,2016,CA5,D,D,0.565
53,2016,CA5,D,D,0.670
1,2018,CA5,R,R,0.451
2,2018,CA5,D,D,0.770
3,2018,CA5,D,D,0.581
4,2018,CA5,R,R,0.459
5,2018,CA5,D,D,0.774
6,2018,CA5,D,D,0.753
7,2018,CA5,D,D,0.550
8,2018,CA5,R,R,0.445
9,2018,CA5,D,D,0.565
10,2018,CA5,D,X,0.523
11,2018,CA5,D,D,0.741
12,2018,CA5,D,D,0.868
13,2018,CA5,D,D,0.910
14,2018,CA5,D,D,0.792
15,2018,CA5,D,D,0.730
16,2018,CA5,D,D,0.575
17,2018,CA5,D,D,0.753
18,2018,CA5,D,D,0.745
19,2018,CA5,D,D,0.738
20,2018,CA5,D,D,0.774
21,2018,CA5,D,X,0.504
22,2018,CA5,R,R,0.473
23,2018,CA5,R,R,0.363
24,2018,CA5,D,D,0.586
25,2018,CA5,D,X,0.544
26,2018,CA5,D,D,0.619
27,2018,CA5,D,D,0.696
28,2018,CA5,D,D,0.784
29,2018,CA5,D,D,0.806
30,2018,CA5,D,D,0.734
31,2018,CA5,D,X,0.587
32,2018,CA5,D,D,0.688
33,2018,CA5,D,D,0.700
34,2018,CA5,D,D,0.855
35,2018,CA5,D,D,0.694
36,2018,CA5,D,D,0.590
37,2018,CA5,D,D,0.891
38,2018,CA5,D,D,0.689
39,2018,CA5,D,X,0.516
40,2018,CA5,D,D,0.798
41,2018,CA5,D,D,0.651
42,2018,CA5,R,R,0.435
43,2018,CA5,D,D,0.777
44,2018,CA5,D,D,0.847
45,2018,CA5,D,X,0.521
46,2018,CA5,D,D,0.691
47,2018,CA5,D,D,0.649
48,2018,CA5,D,X,0.536
49,2018,CA5,D,X,0.564
50,2018,CA5,R,R,0.483
51,2018,CA5,D,D,0.712
52,2018,CA5,D,D,0.638
53,2018,CA5,D,D,0.691
1,2020,CA5,R,R,0.430
2,2020,CA5,D,D,0.757
3,2020,CA5,D,D,0.547
4,2020,CA5,R,R,0.441
5,2020,CA5,D,D,0.761
6,2020,CA5,D,D,0.733
7,2020,CA5,D,D,0.566
8,2020,CA5,R,R,0.439
9,2020,CA5,D,D,0.576
10,2020,CA5,D,X,0.552
11,2020,CA5,D,D,0.730
12,2020,CA5,D,D,0.840
13,2020,CA5,D,D,0.904
14,2020,CA5,D,D,0.793
15,2020,CA5,D,D,0.709
16,2020,CA5,D,D,0.594
17,2020,CA5,D,D,0.713
18,2020,CA5,D,D,0.745
19,2020,CA5,D,D,0.717
20,2020,CA5,D,D,0.768
21,2020,CA5,R,X,0.496
22,2020,CA5,R,R,0.458
23,2020,CA5,R,R,0.379
24,2020,CA5,D,D,0.587
25,2020,CA5,R,X,0.500
26,2020,CA5,D,D,0.606
27,2020,CA5,D,D,0.698
28,2020,CA5,D,D,0.727
29,2020,CA5,D,D,0.756
30,2020,CA5,D,D,0.695
31,2020,CA5,D,X,0.613
32,2020,CA5,D,D,0.666
33,2020,CA5,D,D,0.676
34,2020,CA5,D,D,0.811
35,2020,CA5,D,D,0.693
36,2020,CA5,D,D,0.603
37,2020,CA5,D,D,0.859
38,2020,CA5,D,D,0.661
39,2020,CA5,R,X,0.494
40,2020,CA5,D,D,0.727
41,2020,CA5,D,D,0.640
42,2020,CA5,R,R,0.429
43,2020,CA5,D,D,0.717
44,2020,CA5,D,D,0.796
45,2020,CA5,D,X,0.535
46,2020,CA5,D,D,0.688
47,2020,CA5,D,D,0.633
48,2020,CA5,R,X,0.489
49,2020,CA5,D,X,0.531
50,2020,CA5,R,R,0.460
51,2020,CA5,D,D,0.683
52,2020,CA5,D,D,0.616
53,2020,CA5,D,D,0.671
1,2002,CO4,D,D,0.691
2,2002,CO4,D,D,0.620
3,2002,CO4,R,X,0.322
4,2002,CO4,R,X,0.431
5,2002,CO4,R,R,0.262
6,2002,CO4,R,R,0.310
7,2002,CO4,R,X,0.500
1,2004,CO4,D,D,0.751
2,2004,CO4,D,D,0.688
3,2004,CO4,D,X,0.521
4,2004,CO4,R,X,0.467
5,2004,CO4,R,R,0.277
6,2004,CO4,R,R,0.397
7,2004,CO4,R,X,0.439
1,2006,CO4,D,D,0.770
2,2006,CO4,D,D,0.707
3,2006,CO4,D,X,0.628
4,2006,CO4,R,X,0.486
5,2006,CO4,R,R,0.404
6,2006,CO4,R,R,0.405
7,2006,CO4,D,X,0.566
1,2008,CO4,D,D,0.752
2,2008,CO4,D,D,0.649
3,2008,CO4,D,X,0.616
4,2008,CO4,D,X,0.562
5,2008,CO4,R,R,0.382
6,2008,CO4,R,R,0.393
7,2008,CO4,D,X,0.635
1,2010,CO4,D,D,0.701
2,2010,CO4,D,D,0.602
3,2010,CO4,R,X,0.477
4,2010,CO4,R,X,0.441
5,2010,CO4,R,R,0.308
6,2010,CO4,R,R,0.324
7,2010,CO4,D,X,0.561
1,2012,CO5,D,D,0.718
2,2012,CO5,D,D,0.591
3,2012,CO5,R,R,0.435
4,2012,CO5,R,R,0.386
5,2012,CO5,R,R,0.401
6,2012,CO5,R,X,0.489
7,2012,CO5,D,D,0.567
1,2014,CO5,D,D,0.694
2,2014,CO5,D,D,0.567
3,2014,CO5,R,R,0.381
4,2014,CO5,R,R,0.311
5,2014,CO5,R,R,0.402
6,2014,CO5,R,X,0.453
7,2014,CO5,D,D,0.551
1,2016,CO5,D,D,0.710
2,2016,CO5,D,D,0.605
3,2016,CO5,R,R,0.425
4,2016,CO5,R,R,0.332
5,2016,CO5,R,R,0.331
6,2016,CO5,R,X,0.456
7,2016,CO5,D,D,0.581
1,2018,CO5,D,D,0.762
2,2018,CO5,D,D,0.642
3,2018,CO5,R,R,0.458
4,2018,CO5,R,R,0.394
5,2018,CO5,R,R,0.408
6,2018,CO5,D,X,0.558
7,2018,CO5,D,D,0.630
1,2020,CO5,D,D,0.758
2,2020,CO5,D,D,0.635
3,2020,CO5,R,R,0.468
4,2020,CO5,R,R,0.379
5,2020,CO5,R,R,0.394
6,2020,CO5,D,X,0.588
7,2020,CO5,D,D,0.611
1,1972,FL1,D,D,
2,1972,FL1,D,D,
3,1972,FL1,D,D,0.820
4,1972,FL1,D,D,0.559
5,1972,FL1,D,X,0.445
6,1972,FL1,R,R,0.240
7,1972,FL1,D,D,0.680
8,1972,FL1,D,D,0.578
9,1972,FL1,R,X,
10,1972,FL1,R,R,0.380
11,1972,FL1,D,D,0.602
12,1972,FL1,R,X,0.372
13,1972,FL1,D,D,0.616
14,1972,FL1,D,D,0.676
15,1972,FL1,D,D,0.568
1,1974,FL1,D,D,
2,1974,FL1,D,D,
3,1974,FL1,D,D,
4,1974,FL1,D,D,0.682
5,1974,FL1,R,X,0.459
6,1974,FL1,R,R,0.242
7,1974,FL1,D,D,
8,1974,FL1,D,D,0.567
9,1974,FL1,R,X,0.233
10,1974,FL1,R,R,0.263
11,1974,FL1,D,D,
12,1974,FL1,R,X,0.490
13,1974,FL1,D,D,
14,1974,FL1,D,D,0.691
15,1974,FL1,D,D,0.705
1,1976,FL1,D,D,
2,1976,FL1,D,D,
3,1976,FL1,D,D,
4,1976,FL1,D,D,
5,1976,FL1,R,X,0.410
6,1976,FL1,R,R,0.348
7,1976,FL1,D,D,0.657
8,1976,FL1,D,D,0.580
9,1976,FL1,R,X,0.219
10,1976,FL1,R,R,0.337
11,1976,FL1,D,D,0.661
12,1976,FL1,R,X,0.461
13,1976,FL1,D,D,0.783
